Amtsave,Brand,Genre,Country,Desc,Discount,Domain,Image,Insertedon,List_price,Model,Name,Payment_methods_supported,Productcode,Selling_price,Specifications,Type,Uniq_id,Url,Weight
51,Books,Books | Literature & Fiction | Romance | Crazy Sweet Fine,IN,"{""Description""=>{""Brand""=>""Books"", ""Product Code""=>""9780062277251_44120"", ""ISBN13""=>""9780062277251"", ""ISBN10""=>""62277251"", ""Language""=>""English"", ""Publication Year""=>""2013"", ""No. Of Pages""=>""372"", ""Weight""=>""500 gm"", ""Binding""=>""Paperback"", ""Languages""=>""English""}, ""Shipping Details""=>{""Estimated Arrival""=>""23 - 26 days"", ""Return Policy""=>""Seller will accept returns within  7 days from date of delivery of the item only in the case of damaged, defective or wrong products received. Order once placed , will not be cancelled.""}}",14%,https://catalog.paytm.com,https://assetscdn.paytm.com/images/catalog/product/9/97/9780062277251_44120/0x1920/70/0.jpg,2016-05-18 08:01:18 +0000,369,12961,Crazy Sweet Fine,"[""Credit Card"", ""Debit Card"", ""Net Banking"", ""Payment Protection Insurance"", ""EMI""]",13559590,318,"{""specifications""=>{""binding""=>""Paperback"", ""languages""=>""English"", ""publication_year""=>""2013"", ""publisher_name""=>""Books""}}",Bestseller Books,33d59a6e66b91c04212fdf922460b4ca,https://paytm.com/shop/p/crazy-sweet-fine-9780062277251_44120,500
144,RANDOM HOUSE,Books | Literature & Fiction | Science Fiction | Trickster's Choice,IN,"{""Description""=>{""Brand""=>""RANDOM HOUSE"", ""Product Code""=>""9780375828799_44120"", ""ISBN-13""=>""9780375828799"", ""ISBN-10""=>""375828796"", ""Authored By""=>""Tamora Pierce"", ""Publication Year""=>""2004"", ""Imprint""=>""Random House Bfyr"", ""Binding""=>""Paperback"", ""Languages""=>""English"", ""ISBN 13""=>""9780375828799""}, ""Shipping Details""=>{""Estimated Arrival""=>""23 - 26 days"", ""Return Policy""=>""Seller will accept returns within  7 days from date of delivery of the item only in the case of damaged, defective or wrong products received. Order once placed , will not be cancelled.""}}",14%,https://catalog.paytm.com,https://assetscdn.paytm.com/images/catalog/product/9/97/9780375828799_44120/0x1920/70/0.jpg,2016-05-18 08:01:18 +0000,1060,4244,Trickster's Choice,"[""Credit Card"", ""Debit Card"", ""Net Banking"", ""Payment Protection Insurance"", ""EMI""]",13570135,916,"{""specifications""=>{""binding""=>""Paperback"", ""languages""=>""English"", ""publication_year""=>""2004"", ""isbn_13""=>""9780375828799"", ""publisher_name""=>""RANDOM HOUSE""}}",Bestseller Books,582f70ad5312dd887a006182c34a43b8,https://paytm.com/shop/p/trickster-s-choice-9780375828799_44120,500
149,BLOOMSBURY,Books | Children & Teens | Children | Others | Harry Potter And The Philosopher's Stone,IN,"{""Description""=>{""Brand""=>""BLOOMSBURY"", ""Product Code""=>""9781408855652_20040"", ""ISBN-13""=>""9781408855652"", ""Authored By""=>""J K Rowling"", ""Binding""=>""Paperback"", ""Languages""=>""English"", ""Publication Year""=>""2014""}, ""Shipping Details""=>{""Estimated Arrival""=>""8 - 11 days"", ""Return Policy""=>""Seller will accept returns within a 15 days from date of delivery of the item""}}",37%,https://catalog.paytm.com,https://assetscdn.paytm.com/images/catalog/product/9/97/9781408855652_20040/0x1920/70/6.jpg,2016-05-18 08:01:18 +0000,399,6281,Harry Potter And The Philosopher's Stone,"[""Cash On Delivery"", ""Credit Card"", ""Debit Card"", ""Net Banking"", ""Payment Protection Insurance"", ""EMI""]",6849002,250,"{""specifications""=>{""binding""=>""Paperback"", ""languages""=>""English"", ""publication_year""=>""2014"", ""publisher_name""=>""BLOOMSBURY""}}",Bestseller Books,34ebdcc38f04dbdbf523dfe374dad85c,https://paytm.com/shop/p/harry-potter-and-the-philosopher-s-stone-9781408855652_20040,
0,,Books | Literature & Fiction | Others | Thurston House,IN,"{""Description""=>{""Product Code""=>""9780751542431_21345"", ""Publisher""=>""Little, Brown Book Group"", ""Publication Year""=>""2010"", ""Number Of Pages""=>""496"", ""ISBN-10""=>""751542431"", ""Binding""=>""Paperback"", ""Languages""=>""English"", ""ISBN 13""=>""9780751542431""}, ""Shipping Details""=>{""Estimated Arrival""=>""5 - 8 days"", ""Return Policy""=>""Seller will accept returns within a 15 days from date of delivery of the item""}}",0%,https://catalog.paytm.com,https://assetscdn.paytm.com/images/catalog/product/9/97/9780751542431_21345/0x1920/70/0.jpg,2016-05-18 08:01:18 +0000,450,439730,Thurston House,"[""Credit Card"", ""Debit Card"", ""Net Banking"", ""Payment Protection Insurance"", ""EMI""]",51088521,450,"{""specifications""=>{""binding""=>""Paperback"", ""languages""=>""English"", ""publication_year""=>""2010"", ""isbn_13""=>""9780751542431"", ""publisher_name""=>""Little- Brown Book Group""}}",Bestseller Books,4a1e5fc05ae551bbb4b3435d05f71388,https://paytm.com/shop/p/thurston-house-9780751542431_21345,500
200,Bloomsbury,Books | Literature & Fiction | General | Girls Mudddy Mppdy Yet Magnificent,IN,"{""Description""=>{""Brand""=>""Bloomsbury"", ""Product Code""=>""9781408801932_193994"", ""ISBN13""=>""9781408801932"", ""ISBN10""=>""1408801930"", ""Authored By""=>""Sue Limb"", ""Language""=>""English"", ""Publication Year""=>""2010"", ""Publisher Name""=>""Bloomsbury"", ""Weight""=>""500 gm"", ""Binding""=>""Paperback"", ""Languages""=>""English""}, ""Shipping Details""=>{""Estimated Arrival""=>""5 - 8 days"", ""Return Policy""=>""Seller will accept returns within a 15 days from date of delivery of the item""}}",50%,https://catalog.paytm.com,https://assetscdn.paytm.com/images/catalog/product/9/97/9781408801932_193994/0x1920/70/0.jpg,2016-05-18 08:01:18 +0000,399,6281,Girls Mudddy Mppdy Yet Magnificent,"[""Credit Card"", ""Debit Card"", ""Net Banking"", ""Payment Protection Insurance"", ""EMI""]",46787026,199,"{""specifications""=>{""binding""=>""Paperback"", ""languages""=>""English"", ""publication_year""=>""2010""}}",Bestseller Books,95d2715d594d22164d0d77b337e2999d,https://paytm.com/shop/p/girls-mudddy-mppdy-yet-magnificent-9781408801932_193994,500
124,Random House Publishing Group,Books | Literature & Fiction | General | London,IN,"{""Description""=>{""Brand""=>""Random House Publishing Group"", ""Product Code""=>""9780449002636_44120"", ""ISBN-13""=>""9780449002636"", ""ISBN-10""=>""449002632"", ""Authored By""=>""Edward Rutherfurd"", ""Publication Year""=>""1998"", ""Imprint""=>""Fawcett"", ""Binding""=>""Others"", ""Languages""=>""English""}, ""Shipping Details""=>{""Estimated Arrival""=>""23 - 26 days"", ""Return Policy""=>""Seller will accept returns within  7 days from date of delivery of the item only in the case of damaged, defective or wrong products received. Order once placed , will not be cancelled.""}}",14%,https://catalog.paytm.com,https://assetscdn.paytm.com/images/catalog/product/9/97/9780449002636_44120/0x1920/70/0.jpg,2016-05-18 08:01:18 +0000,912,8095,London,"[""Credit Card"", ""Debit Card"", ""Net Banking"", ""Payment Protection Insurance"", ""EMI""]",12135413,788,"{""specifications""=>{""binding""=>""Others"", ""languages""=>""English"", ""publication_year""=>""1998"", ""publisher_name""=>""Random House Publishing Group""}}",Bestseller Books,ef53d9de47773a4db19ee411b24718b0,https://paytm.com/shop/p/london-9780449002636_44120,500
63,RHUS (RS),Books | Literature & Fiction | Romance | If You See Her,IN,"{""Description""=>{""Brand""=>""RHUS (RS)"", ""Product Code""=>""9780345517548_44120"", ""ISBN-13""=>""9780345517548"", ""ISBN-10""=>""345517547"", ""Authored By""=>""Shiloh Walker"", ""Publication Year""=>""2012"", ""Imprint""=>""Ballantine Books"", ""Binding""=>""Others"", ""Languages""=>""English"", ""ISBN 13""=>""9780345517548""}, ""Shipping Details""=>{""Estimated Arrival""=>""23 - 26 days"", ""Return Policy""=>""Seller will accept returns within  7 days from date of delivery of the item only in the case of damaged, defective or wrong products received. Order once placed , will not be cancelled.""}}",14%,https://catalog.paytm.com,https://assetscdn.paytm.com/images/catalog/product/9/97/9780345517548_44120/0x1920/70/0.jpg,2016-05-18 08:01:18 +0000,462,8684,If You See Her,"[""Credit Card"", ""Debit Card"", ""Net Banking"", ""Payment Protection Insurance"", ""EMI""]",13570094,399,"{""specifications""=>{""binding""=>""Others"", ""languages""=>""English"", ""publication_year""=>""2012"", ""isbn_13""=>""9780345517548"", ""publisher_name""=>""RHUS (RS)""}}",Bestseller Books,90f421343f00d5c5dc4c4a760231db4c,https://paytm.com/shop/p/if-you-see-her-9780345517548_44120,500
100,Random House,Books | Literature & Fiction | Science Fiction | The Hitch Hiker's Guide To The Galaxy,IN,"{""Description""=>{""Brand""=>""Random House"", ""Product Code""=>""9780434023394_21345"", ""ISBN-13""=>""9780434023394"", ""ISBN-10""=>""434023396"", ""Language""=>""English"", ""Publication Year""=>""2014"", ""Publisher Name""=>""Random House"", ""No. Of Pages""=>""784"", ""Imprint""=>""William Heinemann"", ""Weight""=>""1141 gm"", ""Binding""=>""Hardcover"", ""Languages""=>""English""}, ""Shipping Details""=>{""Estimated Arrival""=>""5 - 8 days"", ""Return Policy""=>""Seller will accept returns within a 15 days from date of delivery of the item""}}",7%,https://catalog.paytm.com,https://assetscdn.paytm.com/images/catalog/product/9/97/9780434023394_21345/0x1920/70/0.jpg,2016-05-18 08:01:18 +0000,1499,4244,The Hitch Hiker's Guide To The Galaxy,"[""Credit Card"", ""Debit Card"", ""Net Banking"", ""Payment Protection Insurance"", ""EMI""]",51078208,1399,"{""specifications""=>{""binding""=>""Hardcover"", ""languages""=>""English"", ""publication_year""=>""2014""}}",Bestseller Books,3515c5aa4a57f0ce871f8ddd1302fc25,https://paytm.com/shop/p/the-hitch-hiker-s-guide-to-the-galaxy-9780434023394_21345,500
20,Bloomsbury,Books | Literature & Fiction | General | Feathers In The Wind,IN,"{""Description""=>{""Brand""=>""Bloomsbury"", ""Product Code""=>""9781408819470_113524"", ""ISBN-13""=>""9781408819470"", ""ISBN-10""=>""1408818752"", ""Authored By""=>""Dabbagh Selma"", ""Language""=>""English"", ""Publication Year""=>""2012"", ""Publisher Name""=>""Bloomsbury "", ""No. Of Pages""=>""106"", ""Binding""=>""Paperback"", ""Languages""=>""English""}, ""Shipping Details""=>{""Estimated Arrival""=>""5 - 8 days"", ""Return Policy""=>""Seller will accept returns within a 15 days from date of delivery of the item""}}",10%,https://catalog.paytm.com,https://assetscdn.paytm.com/images/catalog/product/9/97/9781408819470_113524/0x1920/70/0.jpg,2016-05-18 08:01:18 +0000,199,6281,Feathers In The Wind,"[""Credit Card"", ""Debit Card"", ""Net Banking"", ""Payment Protection Insurance"", ""EMI""]",25572824,179,"{""specifications""=>{""binding""=>""Paperback"", ""languages""=>""English"", ""publication_year""=>""2012"", ""publisher_name""=>""Bloomsbury""}}",Bestseller Books,4f604a1a13d0ab00a96cc1b38645f238,https://paytm.com/shop/p/feathers-in-the-wind-9781408819470_113524,96
0,,Books | Literature & Fiction | Others | The Nation?S Favourite ... The Uk?S Best-Loved Things,IN,"{""Description""=>{""Product Code""=>""9781849169943_21345"", ""Author""=>""Mathew Clayton"", ""Publisher""=>""Quercus"", ""Publication Year""=>""2010"", ""Number Of Pages""=>""192"", ""ISBN-10""=>""1849169942"", ""Binding""=>""Hardcover"", ""Languages""=>""English"", ""ISBN 13""=>""9781849169943""}, ""Shipping Details""=>{""Estimated Arrival""=>""5 - 8 days"", ""Return Policy""=>""Seller will accept returns within a 15 days from date of delivery of the item""}}",0%,https://catalog.paytm.com,https://assetscdn.paytm.com/images/catalog/product/9/97/9781849169943_21345/0x1920/70/0.jpg,2016-05-18 08:01:18 +0000,450,439730,The Nation?S Favourite ... The Uk?S Best-Loved Things,"[""Credit Card"", ""Debit Card"", ""Net Banking"", ""Payment Protection Insurance"", ""EMI""]",51088816,450,"{""specifications""=>{""binding""=>""Hardcover"", ""languages""=>""English"", ""publication_year""=>""2010"", ""isbn_13""=>""9781849169943"", ""publisher_name""=>""Quercus""}}",Bestseller Books,87c01a6d340094ff9b82f1834264787d,https://paytm.com/shop/p/the-nation-s-favourite-the-uk-s-best-loved-things-9781849169943_21345,500
101,Harpercollins,Books | Literature & Fiction | Literature | Yacoubian Building,IN,"{""Description""=>{""Brand""=>""Harpercollins"", ""Product Code""=>""9780060878139_44120"", ""ISBN13""=>""9780060878139"", ""ISBN10""=>""60878134"", ""Authored By""=>""Humphrey Davies"", ""Language""=>""English"", ""Publication Year""=>""2006"", ""Publisher Name""=>""Harpercollins "", ""No. Of Pages""=>""253"", ""Weight""=>""500 gm"", ""Binding""=>""Paperback"", ""Languages""=>""English""}, ""Shipping Details""=>{""Estimated Arrival""=>""23 - 26 days"", ""Return Policy""=>""Seller will accept returns within  7 days from date of delivery of the item only in the case of damaged, defective or wrong products received. Order once placed , will not be cancelled.""}}",14%,https://catalog.paytm.com,https://assetscdn.paytm.com/images/catalog/product/9/97/9780060878139_44120/0x1920/70/0.jpg,2016-05-18 08:01:18 +0000,740,3987,Yacoubian Building,"[""Credit Card"", ""Debit Card"", ""Net Banking"", ""Payment Protection Insurance"", ""EMI""]",10046942,639,"{""specifications""=>{""binding""=>""Paperback"", ""languages""=>""English"", ""publication_year""=>""2006"", ""publisher_name""=>""CRC Press""}}",Bestseller Books,fe211218f06c32145a6b226f56b47b8e,https://paytm.com/shop/p/yacoubian-building-9780060878139_44120,500
63,Random House,Books | Literature & Fiction | Romance | Web Of Love,IN,"{""Description""=>{""Brand""=>""Random House"", ""Product Code""=>""9780440243052_44120"", ""ISBN-13""=>""9780440243052"", ""ISBN-10""=>""044024305X"", ""Authored By""=>""Mary Balogh"", ""Publication Year""=>""2007"", ""Imprint""=>""Dell Books"", ""Binding""=>""Others"", ""Languages""=>""English""}, ""Shipping Details""=>{""Estimated Arrival""=>""23 - 26 days"", ""Return Policy""=>""Seller will accept returns within  7 days from date of delivery of the item only in the case of damaged, defective or wrong products received. Order once placed , will not be cancelled.""}}",14%,https://catalog.paytm.com,https://assetscdn.paytm.com/images/catalog/product/9/97/9780440243052_44120/0x1920/70/0.jpg,2016-05-18 08:01:18 +0000,462,4244,Web Of Love,"[""Credit Card"", ""Debit Card"", ""Net Banking"", ""Payment Protection Insurance"", ""EMI""]",13598582,399,"{""specifications""=>{""binding""=>""Others"", ""languages""=>""English"", ""publication_year""=>""2007"", ""publisher_name""=>""Random House""}}",Bestseller Books,949329229ee03727908a387331057723,https://paytm.com/shop/p/web-of-love-9780440243052_44120,500
264,Pan Macmillan,Books | Literature & Fiction | Suspense Thriller | Silks,IN,"{""Description""=>{""Brand""=>""Pan Macmillan"", ""Product Code""=>""9780330464512_193994"", ""ISBN-13""=>""9780330464512"", ""ISBN-10""=>""330464507"", ""Authored By""=>""Dan Yu"", ""Language""=>""English"", ""Publication Year""=>""2009"", ""Publisher Name""=>""Pan Macmillan"", ""No. Of Pages""=>""400"", ""Binding""=>""Paperback"", ""Languages""=>""English""}, ""Shipping Details""=>{""Estimated Arrival""=>""5 - 8 days"", ""Return Policy""=>""Seller will accept returns within a 15 days from date of delivery of the item""}}",53%,https://catalog.paytm.com,https://assetscdn.paytm.com/images/catalog/product/9/97/9780330464512_193994/0x1920/70/0.jpg,2016-05-18 08:01:18 +0000,499,4117,Silks,"[""Credit Card"", ""Debit Card"", ""Net Banking"", ""Payment Protection Insurance"", ""EMI""]",46785945,235,"{""specifications""=>{""binding""=>""Paperback"", ""languages""=>""English"", ""publication_year""=>""2009""}}",Bestseller Books,4a19faee8bf79b16fb4c9299a3c21d2b,https://paytm.com/shop/p/silks-9780330464512_193994,500
200,,Books | Literature & Fiction | Others | The Sisters Club,IN,"{""Description""=>{""Product Code""=>""9781406313376_193994"", ""Author""=>""Megan McDonald"", ""Publisher""=>""WALKER BOOKS"", ""Publication Year""=>""2009"", ""Number Of Pages""=>""192"", ""ISBN-10""=>""1406313378"", ""Binding""=>""Paperback"", ""Languages""=>""English"", ""ISBN 13""=>""9781406313376""}, ""Shipping Details""=>{""Estimated Arrival""=>""5 - 8 days"", ""Return Policy""=>""Seller will accept returns within a 15 days from date of delivery of the item""}}",50%,https://catalog.paytm.com,https://assetscdn.paytm.com/images/catalog/product/9/97/9781406313376_193994/0x1920/70/0.jpg,2016-05-18 08:01:18 +0000,399,439730,The Sisters Club,"[""Credit Card"", ""Debit Card"", ""Net Banking"", ""Payment Protection Insurance"", ""EMI""]",46784707,199,"{""specifications""=>{""binding""=>""Paperback"", ""languages""=>""English"", ""publication_year""=>""2009"", ""isbn_13""=>""9781406313376"", ""publisher_name""=>""WALKER BOOKS""}}",Bestseller Books,b1dea43d4cd3fb976ab325bd5e385072,https://paytm.com/shop/p/the-sisters-club-9781406313376_193994,500
170,The Perseus Books Group,Books | Literature & Fiction | Others | The Decision Maker : Unlock the Potential of Everyone in Your Organization- One Decision at a Time,IN,"{""Description""=>{""Brand""=>""The Perseus Books Group"", ""Product Code""=>""9780983263326_44120"", ""Publisher""=>""The Perseus Books Group"", ""Publication Year""=>""2013 September"", ""Number Of Pages""=>""224"", ""ISBN-10""=>""983263329"", ""Binding""=>""Others"", ""Languages""=>""English"", ""ISBN 13""=>""9780983263326""}, ""Shipping Details""=>{""Estimated Arrival""=>""23 - 26 days"", ""Return Policy""=>""Seller will accept returns within  7 days from date of delivery of the item only in the case of damaged, defective or wrong products received. Order once placed , will not be cancelled.""}}",14%,https://catalog.paytm.com,https://assetscdn.paytm.com/images/catalog/product/9/97/9780983263326_44120/0x1920/70/0.jpg,2016-05-18 08:01:18 +0000,1247,8263,The Decision Maker : Unlock The Potential Of Everyone In Your Organization- One Decision At A Time,"[""Credit Card"", ""Debit Card"", ""Net Banking"", ""Payment Protection Insurance"", ""EMI""]",13586135,1077,"{""specifications""=>{""binding""=>""Others"", ""languages""=>""English"", ""publication_year""=>""2013 September"", ""isbn_13""=>""9780983263326"", ""publisher_name""=>""The Perseus Books Group""}}",Bestseller Books,259d84cd5abb9c17a22934d00f51e6e4,https://paytm.com/shop/p/the-decision-maker-unlock-the-potential-of-everyone-in-your-organization-one-decision-at-a-time-9780983263326_44120,500
30,Scholastic,Books | Literature & Fiction | General | In The Time Of Dinosaurs Animorphs,IN,"{""Description""=>{""Brand""=>""Scholastic"", ""Product Code""=>""9780590956154_20567"", ""ISBN-13""=>""9780590956154"", ""ISBN-10""=>""590956159"", ""Authored By""=>""Applegate K. A"", ""Language""=>""English"", ""Publication Year""=>""2001"", ""Publisher Name""=>""Scholastic"", ""No. Of Pages""=>""197"", ""Product Weight""=>""500 gm"", ""Shipping Charge""=>""50"", ""Binding""=>""Paperback"", ""Languages""=>""English""}, ""Shipping Details""=>{""Estimated Arrival""=>""5 - 8 days"", ""Return Policy""=>""Seller will accept returns within a 15 days from date of delivery of the item""}}",20%,https://catalog.paytm.com,https://assetscdn.paytm.com/images/catalog/product/9/97/9780590956154_20567/0x1920/70/0.jpg,2016-05-18 08:01:18 +0000,150,3512,In The Time Of Dinosaurs Animorphs,"[""Credit Card"", ""Debit Card"", ""Net Banking"", ""Payment Protection Insurance"", ""EMI""]",10230341,120,"{""specifications""=>{""binding""=>""Paperback"", ""languages""=>""English"", ""publication_year""=>""2001"", ""publisher_name""=>""Cambridge University Press""}}",Bestseller Books,c9a8cbde738c0a62f84a3f569ead7e54,https://paytm.com/shop/p/in-the-time-of-dinosaurs-animorphs-9780590956154_20567,500
42,,Books | Literature & Fiction | Short Stories | Selected Stories by Oscar Wilde,IN,"{""Description""=>{""Product Code""=>""9788129131485_20038"", ""ISBN-13""=>""9788129131485"", ""ISBN-10""=>""812913148X"", ""Authored By""=>""Terry O�Brien"", ""Language""=>""English"", ""Edition""=>""1"", ""Publication Year""=>""2014 May"", ""Publisher Name""=>""Rupa Publications"", ""No. Of Pages""=>""150"", ""Binding""=>""Paperback"", ""Languages""=>""English"", ""ISBN 13""=>""9788129131485""}, ""Shipping Details""=>{""Estimated Arrival""=>""12 - 15 days"", ""Return Policy""=>""Seller will accept returns within a 15 days from date of delivery of the item""}}",30%,https://catalog.paytm.com,https://assetscdn.paytm.com/images/catalog/product/9/97/9788129131485_20038/0x1920/70/3.jpg,2016-05-18 08:01:18 +0000,140,439730,Selected Stories by Oscar Wilde,"[""Cash On Delivery"", ""Credit Card"", ""Debit Card"", ""Net Banking"", ""Payment Protection Insurance"", ""EMI""]",1030730,98,"{""specifications""=>{""binding""=>""Paperback"", ""languages""=>""English"", ""publication_year""=>""2014 May"", ""isbn_13""=>""9788129131485"", ""publisher_name""=>""Rupa Publications India""}}",Bestseller Books,c8d1f6df49341f2f5c0a3377e2facd6f,https://paytm.com/shop/p/selected-stories-by-oscar-wilde-BEIF_BOOKS_9788129131485_20038,500
